Hectares ,Agriblock,Variety,Soil Types,Seedrate(in Kg),LP_Mainfield(in Tonnes),Nursery,Nursery area (Cents),LP_nurseryarea(in Tonnes),DAP_20days,Weed28D_thiobencarb,Urea_40Days,Potassh_50Days,Micronutrients_70Days,Pest_60Day(in ml),30DRain( in mm),30DAI(in mm),30_50DRain( in mm),30_50DAI(in mm),51_70DRain(in mm),51_70AI(in mm),71_105DRain(in mm),71_105DAI(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Min temp_D61_D90,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Wind Direction_D1_D30,Wind Direction_D31_D60,Wind Direction_D61_D90,Wind Direction_D91_D120,Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Paddy yield(in Kg)
3,Kallakurichi,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,240,17169
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,16476
3,Chinnasalem,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,300,17619
3,Chinnasalem,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,300,17508
3,Chinnasalem,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,300,17748
3,Chinnasalem,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,270,17169
3,Chinnasalem,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,300,17565
3,Kallakurichi,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,300,17619
3,Kallakurichi,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,300,17724
3,Kallakurichi,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,240,17508
3,Kallakurichi,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,240,16581
3,Panruti,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,16230
3,Panruti,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,300,17169
3,Panruti,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,16389
3,Panruti,CO_43,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,270,16884
3,Panruti,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,17748
3,Cuddalore,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,240,16359
3,Cuddalore,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,16836
3,Cuddalore,ponmani,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,300,17619
3,Cuddalore,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,240,17649
3,Cuddalore,CO_43,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,17508
3,Cuddalore,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,300,17169
3,Cuddalore,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,240,16476
3,Kurinjipadi,CO_43,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,270,17619
3,Kurinjipadi,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,240,17508
3,Kurinjipadi,ponmani,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,17169
3,Kurinjipadi,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,270,17619
3,Kurinjipadi,ponmani,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,17748
3,Kurinjipadi,delux ponni,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,240,17619
3,Kurinjipadi,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,270,17508
3,Kurinjipadi,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,17169
3,Kurinjipadi,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,240,17565
3,Kurinjipadi,CO_43,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,270,17619
3,Sankarapuram,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17724
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17508
3,Sankarapuram,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,270,16581
3,Sankarapuram,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,16230
3,Sankarapuram,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,16389
3,Sankarapuram,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,270,17748
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17589
3,Sankarapuram,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17565
3,Sankarapuram,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,270,16359
3,Sankarapuram,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,16836
3,Sankarapuram,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17619
3,Sankarapuram,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17649
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17508
3,Sankarapuram,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17169
3,Sankarapuram,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,270,16476
3,Sankarapuram,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17508
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17619
3,Sankarapuram,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17508
3,Sankarapuram,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17169
3,Sankarapuram,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17748
3,Cuddalore,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,240,17619
3,Kurinjipadi,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,17508
3,Panruti,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,17169
3,Kallakurichi,CO_43,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,270,17565
3,Sankarapuram,delux ponni,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17619
3,Chinnasalem,delux ponni,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,240,17724
3,Cuddalore,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,16581
3,Kurinjipadi,ponmani,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,16389
3,Panruti,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,16884
3,Kallakurichi,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,270,16476
3,Sankarapuram,ponmani,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17748
3,Chinnasalem,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,240,17589
3,Cuddalore,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,17565
3,Kurinjipadi,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,240,16359
3,Panruti,ponmani,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,300,16836
3,Kallakurichi,CO_43,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,270,17619
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17649
3,Chinnasalem,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,240,17169
3,Cuddalore,CO_43,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,17508
3,Kurinjipadi,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,17169
3,Panruti,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,16476
3,Kallakurichi,CO_43,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,270,17619
3,Sankarapuram,delux ponni,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17508
3,Chinnasalem,ponmani,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,300,17169
3,Cuddalore,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,17748
3,Kurinjipadi,ponmani,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,17619
3,Panruti,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,17508
3,Kallakurichi,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,270,17169
3,Sankarapuram,ponmani,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17619
3,Chinnasalem,delux ponni,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,240,17673
3,Cuddalore,CO_43,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,17958
3,Kurinjipadi,delux ponni,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,240,16260
3,Panruti,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,300,16362
3,Kallakurichi,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,300,16596
3,Sankarapuram,ponmani,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,300,17040
3,Chinnasalem,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,300,17508
3,Cuddalore,CO_43,alluvial,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,270,17619
3,Kurinjipadi,ponmani,clay,75,37.5,dry,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,16581
3,Panruti,ponmani,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,300,17748
3,Kallakurichi,ponmani,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,300,17649
3,Sankarapuram,delux ponni,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17619
3,Chinnasalem,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18,31,15.5,34,15,33,15,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,240,17565
3,Cuddalore,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,18.5,34,16,30,15.5,31,16,33,4,10,8,10,SW,W,NNW,WSW,72,78,88,85,240,16581
3,Kurinjipadi,ponmani,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,19.6,20.4,187.2,270.8,167,250,61,64,19.5,34,18.5,35,17,32.5,16,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,300,16476
3,Panruti,delux ponni,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,20,35,18,30,17.5,33.5,18,33,4,12,4,12,ENE,NE,NNE,W,85,96,84,79,240,17565
3,Kallakurichi,CO_43,clay,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.5,21.5,185.2,272.8,165.3,251.7,60,65,19,33,17,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,270,17619
3,Sankarapuram,delux ponni,alluvial,75,37.5,wet,60,3,120,6,81.39,31.14,45,1800,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18,34,16.5,35,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,240,17508
